chapter,code,codeTitle,noteType,noteText,referencedCodes,referencedCategories
4,E86,Volume depletion,excludes2,hypovolemic shock NOS (R57.1),R57.1,R57
4,E87.0,Hyperosmolality and hypernatremia,excludes2,"diabetes with hyperosmolarity (E08, E09, E11, E13 with final characters .00 or .01)",E08; E09; E11,E08; E09; E11
4,E87.29,Other acidosis,excludes2,acute respiratory acidosis (J96.02),J96.02,J96
4,E87.29,Other acidosis,excludes2,chronic respiratory acidosis (J96.12),J96.12,J96
4,E88.0,"Disorders of plasma-protein metabolism, not elsewhere classified",excludes2,disorder of lipoprotein metabolism (E78.-),E78.-,E78
4,E88.A,Wasting disease (syndrome) due to underlying condition,excludes2,"failure to thrive (R62.51, R62.7)",R62.51; R62.7,R62
4,E89,"Postprocedural endocrine and metabolic complications and disorders, not elsewhere classified",excludes2,"intraoperative complications of endocrine system organ or structure (E36.0-, E36.1-, E36.8)",E36.0-; E36.1-; E36.8,E36
5,Chapter 5,"Mental, Behavioral and Neurodevelopmental disorders",excludes2,"symptoms, signs and abnormal clinical laboratory findings, not elsewhere classified (R00-R99)",R00-R99,R00
5,F02,Dementia in other diseases classified elsewhere,excludes2,"dementia in alcohol and psychoactive substance disorders (F10-F19, with .17, .27, .97)",F10-F19,F10
5,F02,Dementia in other diseases classified elsewhere,excludes2,"vascular dementia (F01.5-, F01.A-, F01.B-, F01.C-)",F01.5-; F01.A-; F01.B-; F01.C-,F01
5,F03,Unspecified dementia,excludes2,dementia with delirium or acute confusional state (F05),F05,F05
5,F03,Unspecified dementia,excludes2,mild memory disturbance due to known physiological condition (F06.8),F06.8,F06
5,F04,Amnestic disorder due to known physiological condition,excludes2,"alcohol-induced or unspecified Korsakov's syndrome (F10.26, F10.96)",F10.26; F10.96,F10
5,F04,Amnestic disorder due to known physiological condition,excludes2,"Korsakov's syndrome induced by other psychoactive substances (F13.26, F13.96, F19.16, F19.26, F19.96)",F13.26; F13.96; F19.16; F19.26; F19.96,F13; F19
5,F05,Delirium due to known physiological condition,excludes2,"delirium tremens alcohol-induced or unspecified (F10.231, F10.921)",F10.231; F10.921,F10
5,F06,Other mental disorders due to known physiological condition,excludes2,delirium due to known physiological condition (F05),F05,F05
5,F06,Other mental disorders due to known physiological condition,excludes2,dementia as classified in F01-F02,,
5,F06,Other mental disorders due to known physiological condition,excludes2,other mental disorders associated with alcohol and other psychoactive substances (F10-F19),F10-F19,F10
5,F06.0,Psychotic disorder with hallucinations due to known physiological condition,excludes2,"hallucinations and perceptual disturbance induced by alcohol and other psychoactive substances (F10-F19 with .151, .251, .951)",,
5,F06.0,Psychotic disorder with hallucinations due to known physiological condition,excludes2,schizophrenia (F20.-),F20.-,F20
5,F06.1,Catatonic disorder due to known physiological condition,excludes2,catatonic schizophrenia (F20.2),F20.2,F20
5,F06.1,Catatonic disorder due to known physiological condition,excludes2,dissociative stupor (F44.2),F44.2,F44
5,F06.2,Psychotic disorder with delusions due to known physiological condition,excludes2,"alcohol and drug-induced psychotic disorder (F10-F19 with .150, .250, .950)",,
5,F06.2,Psychotic disorder with delusions due to known physiological condition,excludes2,brief psychotic disorder (F23),F23,F23
5,F06.2,Psychotic disorder with delusions due to known physiological condition,excludes2,delusional disorder (F22),F22,F22
5,F06.2,Psychotic disorder with delusions due to known physiological condition,excludes2,schizophrenia (F20.-),F20.-,F20
5,F06.3,Mood disorder due to known physiological condition,excludes2,"mood disorders due to alcohol and other psychoactive substances (F10-F19 with .14, .24, .94)",,
5,F06.3,Mood disorder due to known physiological condition,excludes2,"mood disorders, not due to known physiological condition or unspecified (F30-F39)",F30-F39,F30
5,F06.4,Anxiety disorder due to known physiological condition,excludes2,"anxiety disorders due to alcohol and other psychoactive substances (F10-F19 with .180, .280, .980)",,
5,F06.4,Anxiety disorder due to known physiological condition,excludes2,"anxiety disorders, not due to known physiological condition or unspecified (F40.-, F41.-)",F40.-; F41.-,F40; F41
5,F07.0,Personality change due to known physiological condition,excludes2,specific personality disorder (F60.-),F60.-,F60
5,F10.2,Alcohol dependence,excludes2,toxic effect of alcohol (T51.0-),T51.0-,T51
5,F10.22,Alcohol dependence with intoxication,excludes2,alcohol dependence with withdrawal (F10.23-),F10.23-,F10
5,F10.23,Alcohol dependence with withdrawal,excludes2,Alcohol dependence with intoxication (F10.22-),F10.22-,F10
5,F11.2,Opioid dependence,excludes2,opioid poisoning (T40.0-T40.2-),T40.0-T40.2-,T40
5,F12.2,Cannabis dependence,excludes2,cannabis poisoning (T40.7-),T40.7-,T40
5,F13.2,"Sedative, hypnotic or anxiolytic-related dependence",excludes2,"sedative, hypnotic, or anxiolytic poisoning (T42.-)",T42.-,T42
5,F14,Cocaine related disorders,excludes2,other stimulant-related disorders (F15.-),F15.-,F15
5,F14.2,Cocaine dependence,excludes2,cocaine poisoning (T40.5-),T40.5-,T40
5,F15,Other stimulant related disorders,excludes2,cocaine-related disorders (F14.-),F14.-,F14
5,F17,Nicotine dependence,excludes2,"tobacco use (smoking) during pregnancy, childbirth and the puerperium (O99.33-)",O99.33-,O99
5,F17,Nicotine dependence,excludes2,toxic effect of nicotine (T65.2-),T65.2-,T65
5,F20,Schizophrenia,excludes2,schizophrenic reaction in:,,
5,F20,Schizophrenia,excludes2,"alcoholism (F10.15-, F10.25-, F10.95-)",F10.15-; F10.25-; F10.95-,F10
5,F20,Schizophrenia,excludes2,brain disease (F06.2),F06.2,F06
5,F20,Schizophrenia,excludes2,epilepsy (F06.2),F06.2,F06
5,F20,Schizophrenia,excludes2,"psychoactive drug use (F11-F19 with .15. .25, .95)",,
5,F20,Schizophrenia,excludes2,schizotypal disorder (F21),F21,F21
5,F20.3,Undifferentiated schizophrenia,excludes2,post-schizophrenic depression (F32.89),F32.89,F32
5,F21,Schizotypal disorder,excludes2,Asperger's syndrome (F84.5),F84.5,F84
5,F21,Schizotypal disorder,excludes2,schizoid personality disorder (F60.1),F60.1,F60
5,F22,Delusional disorders,excludes2,paranoid personality disorder (F60.0),F60.0,F60
5,F22,Delusional disorders,excludes2,"paranoid psychosis, psychogenic (F23)",F23,F23
5,F22,Delusional disorders,excludes2,paranoid reaction (F23),F23,F23
5,F23,Brief psychotic disorder,excludes2,"mood [affective] disorders with psychotic symptoms (F30.2, F31.2, F31.5, F31.64, F32.3, F33.3)",F30.2; F31.2; F31.5; F31.64; F32.3; F33.3,F30; F31; F32; F33
5,F31,Bipolar disorder,excludes2,cyclothymia (F34.0),F34.0,F34
5,F32,Depressive episode,excludes2,adjustment disorder (F43.2),F43.2,F43
5,F34.1,Dysthymic disorder,excludes2,anxiety depression (mild or not persistent) (F41.8),F41.8,F41
5,F40.2,Specific (isolated) phobias,excludes2,dysmorphophobia (nondelusional) (F45.22),F45.22,F45
5,F40.2,Specific (isolated) phobias,excludes2,nosophobia (F45.22),F45.22,F45
5,F41,Other anxiety disorders,excludes2,anxiety in:,,
5,F41,Other anxiety disorders,excludes2,acute stress reaction (F43.0),F43.0,F43
5,F41,Other anxiety disorders,excludes2,transient adjustment reaction (F43.2),F43.2,F43
5,F41,Other anxiety disorders,excludes2,neurasthenia (F48.8),F48.8,F48
5,F41,Other anxiety disorders,excludes2,psychophysiologic disorders (F45.-),F45.-,F45
5,F41,Other anxiety disorders,excludes2,separation anxiety (F93.0),F93.0,F93
5,F41.1,Generalized anxiety disorder,excludes2,neurasthenia (F48.8),F48.8,F48
5,F42,Obsessive-compulsive disorder,excludes2,obsessive-compulsive personality (disorder) (F60.5),F60.5,F60
5,F42,Obsessive-compulsive disorder,excludes2,"obsessive-compulsive symptoms occurring in depression (F32.-, F33.-)",F32.-; F33.-,F32; F33
5,F42,Obsessive-compulsive disorder,excludes2,obsessive-compulsive symptoms occurring in schizophrenia (F20.-),F20.-,F20
5,F43.2,Adjustment disorders,excludes2,separation anxiety disorder of childhood (F93.0),F93.0,F93
5,F44,Dissociative and conversion disorders,excludes2,malingering [conscious simulation] (Z76.5),Z76.5,Z76
5,F44.0,Dissociative amnesia,excludes2,"alcohol-or other psychoactive substance-induced amnestic disorder (F10, F13, F19 with .26, .96)",F10; F13,F10; F13
5,F44.0,Dissociative amnesia,excludes2,amnestic disorder due to known physiological condition (F04),F04,F04
5,F44.0,Dissociative amnesia,excludes2,postictal amnesia in epilepsy (G40.-),G40.-,G40
5,F44.1,Dissociative fugue,excludes2,postictal fugue in epilepsy (G40.-),G40.-,G40
5,F44.2,Dissociative stupor,excludes2,catatonic disorder due to known physiological condition (F06.1),F06.1,F06
5,F44.2,Dissociative stupor,excludes2,"depressive stupor (F32, F33)",F32; F33,F32; F33
5,F44.2,Dissociative stupor,excludes2,"manic stupor (F30, F31)",F30; F31,F30; F31
5,F45,Somatoform disorders,excludes2,dissociative and conversion disorders (F44.-),F44.-,F44
5,F45,Somatoform disorders,excludes2,"factitious disorders (F68.1-, F68.A)",F68.1-; F68.A,F68
5,F45,Somatoform disorders,excludes2,hair-plucking (F63.3),F63.3,F63
5,F45,Somatoform disorders,excludes2,lalling (F80.0),F80.0,F80
5,F45,Somatoform disorders,excludes2,lisping (F80.0),F80.0,F80
5,F45,Somatoform disorders,excludes2,malingering [conscious simulation] (Z76.5),Z76.5,Z76
5,F45,Somatoform disorders,excludes2,nail-biting (F98.8),F98.8,F98
5,F45,Somatoform disorders,excludes2,psychological or behavioral factors associated with disorders or diseases classified elsewhere (F54),F54,F54
5,F45,Somatoform disorders,excludes2,"sexual dysfunction, not due to a substance or known physiological condition (F52.-)",F52.-,F52
5,F45,Somatoform disorders,excludes2,thumb-sucking (F98.8),F98.8,F98
5,F45,Somatoform disorders,excludes2,tic disorders (in childhood and adolescence) (F95.-),F95.-,F95
5,F45,Somatoform disorders,excludes2,Tourette's syndrome (F95.2),F95.2,F95
5,F45,Somatoform disorders,excludes2,trichotillomania (F63.3),F63.3,F63
5,F45.2,Hypochondriacal disorders,excludes2,delusional dysmorphophobia (F22),F22,F22
5,F45.2,Hypochondriacal disorders,excludes2,fixed delusions about bodily functions or shape (F22),F22,F22
5,F50,Eating disorders,excludes2,feeding difficulties (R63.3-),R63.3-,R63
5,F50,Eating disorders,excludes2,feeding disorder in infancy or childhood (F98.2-),F98.2-,F98
5,F51,Sleep disorders not due to a substance or known physiological condition,excludes2,organic sleep disorders (G47.-),G47.-,G47
5,F51.0,Insomnia not due to a substance or known physiological condition,excludes2,"alcohol related insomnia (F10.182, F10.282, F10.982)",F10.182; F10.282; F10.982,F10
5,F51.0,Insomnia not due to a substance or known physiological condition,excludes2,"drug-related insomnia (F11.182, F11.282, F11.982, F13.182, F13.282, F13.982, F14.182, F14.282, F14.982, F15.182, F15.282, F15.982, F19.182, F19.282, F19.982)",F11.182; F11.282; F11.982; F13.182; F13.282; F13.982; F14.182; F14.282; F14.982; F15.182; F15.282; F15.982; F19.182; F19.282; F19.982,F11; F13; F14; F15; F19
5,F51.0,Insomnia not due to a substance or known physiological condition,excludes2,insomnia NOS (G47.0-),G47.0-,G47
5,F51.0,Insomnia not due to a substance or known physiological condition,excludes2,insomnia due to known physiological condition (G47.0-),G47.0-,G47
5,F51.0,Insomnia not due to a substance or known physiological condition,excludes2,organic insomnia (G47.0-),G47.0-,G47
5,F51.0,Insomnia not due to a substance or known physiological condition,excludes2,sleep deprivation (Z72.820),Z72.820,Z72
5,F51.1,Hypersomnia not due to a substance or known physiological condition,excludes2,"alcohol related hypersomnia (F10.182, F10.282, F10.982)",F10.182; F10.282; F10.982,F10
5,F51.1,Hypersomnia not due to a substance or known physiological condition,excludes2,"drug-related hypersomnia (F11.182, F11.282, F11.982, F13.182, F13.282, F13.982, F14.182, F14.282, F14.982, F15.182, F15.282, F15.982, F19.182, F19.282, F19.982)",F11.182; F11.282; F11.982; F13.182; F13.282; F13.982; F14.182; F14.282; F14.982; F15.182; F15.282; F15.982; F19.182; F19.282; F19.982,F11; F13; F14; F15; F19
5,F51.1,Hypersomnia not due to a substance or known physiological condition,excludes2,hypersomnia NOS (G47.10),G47.10,G47
5,F51.1,Hypersomnia not due to a substance or known physiological condition,excludes2,hypersomnia due to known physiological condition (G47.10),G47.10,G47
5,F51.1,Hypersomnia not due to a substance or known physiological condition,excludes2,"idiopathic hypersomnia (G47.11, G47.12)",G47.11; G47.12,G47
5,F51.1,Hypersomnia not due to a substance or known physiological condition,excludes2,narcolepsy (G47.4-),G47.4-,G47
5,F52,Sexual dysfunction not due to a substance or known physiological condition,excludes2,Dhat syndrome (F48.8),F48.8,F48
5,F52.5,Vaginismus not due to a substance or known physiological condition,excludes2,vaginismus (due to a known physiological condition) (N94.2),N94.2,N94
5,F52.6,Dyspareunia not due to a substance or known physiological condition,excludes2,dyspareunia (due to a known physiological condition) (N94.1-),N94.1-,N94
5,F54,Psychological and behavioral factors associated with disorders or diseases classified elsewhere,excludes2,tension-type headache (G44.2),G44.2,G44
5,F55,Abuse of non-psychoactive substances,excludes2,abuse of psychoactive substances (F10-F19),F10-F19,F10
5,F60.0,Paranoid personality disorder,excludes2,paranoia (F22),F22,F22
5,F60.0,Paranoid personality disorder,excludes2,paranoia querulans (F22),F22,F22
5,F60.0,Paranoid personality disorder,excludes2,paranoid psychosis (F22),F22,F22
5,F60.0,Paranoid personality disorder,excludes2,paranoid schizophrenia (F20.0),F20.0,F20
5,F60.0,Paranoid personality disorder,excludes2,paranoid state (F22),F22,F22
5,F60.1,Schizoid personality disorder,excludes2,Asperger's syndrome (F84.5),F84.5,F84
5,F60.1,Schizoid personality disorder,excludes2,delusional disorder (F22),F22,F22
5,F60.1,Schizoid personality disorder,excludes2,schizoid disorder of childhood (F84.5),F84.5,F84
5,F60.1,Schizoid personality disorder,excludes2,schizophrenia (F20.-),F20.-,F20
5,F60.1,Schizoid personality disorder,excludes2,schizotypal disorder (F21),F21,F21
5,F60.2,Antisocial personality disorder,excludes2,borderline personality disorder (F60.3),F60.3,F60
5,F60.3,Borderline personality disorder,excludes2,antisocial personality disorder (F60.2),F60.2,F60
5,F60.5,Obsessive-compulsive personality disorder,excludes2,obsessive-compulsive disorder (F42.-),F42.-,F42
5,F63,Impulse disorders,excludes2,habitual excessive use of alcohol or psychoactive substances (F10-F19),F10-F19,F10
5,F63,Impulse disorders,excludes2,impulse disorders involving sexual behavior (F65.-),F65.-,F65
5,F63.0,Pathological gambling,excludes2,"excessive gambling by manic patients (F30, F31)",F30; F31,F30; F31
5,F63.0,Pathological gambling,excludes2,gambling in antisocial personality disorder (F60.2),F60.2,F60
5,F63.1,Pyromania,excludes2,fire-setting (by) (in):,,
5,F63.1,Pyromania,excludes2,adult with antisocial personality disorder (F60.2),F60.2,F60
5,F63.1,Pyromania,excludes2,alcohol or psychoactive substance intoxication (F10-F19),F10-F19,F10
5,F63.1,Pyromania,excludes2,conduct disorders (F91.-),F91.-,F91
5,F63.1,Pyromania,excludes2,mental disorders due to known physiological condition (F01-F09),F01-F09,F01
5,F63.1,Pyromania,excludes2,schizophrenia (F20.-),F20.-,F20
5,F63.2,Kleptomania,excludes2,"depressive disorder with stealing (F31.-,  F32.-, F33.-)",F31.-; F32.-; F33.-,F31; F32; F33
5,F63.2,Kleptomania,excludes2,stealing due to underlying mental condition-code to mental condition,,
5,F63.2,Kleptomania,excludes2,stealing in mental disorders due to known physiological condition (F01-F09),F01-F09,F01
5,F63.3,Trichotillomania,excludes2,other stereotyped movement disorder (F98.4),F98.4,F98
5,F64.1,Dual role transvestism,excludes2,fetishistic transvestism (F65.1),F65.1,F65
5,F64.2,Gender identity disorder of childhood,excludes2,sexual maturation disorder (F66),F66,F66
5,F68.1,Factitious disorder imposed on self,excludes2,factitial dermatitis (L98.1),L98.1,L98
5,F68.1,Factitious disorder imposed on self,excludes2,person feigning illness (with obvious motivation) (Z76.5),Z76.5,Z76
5,F80.0,Phonological disorder,excludes2,speech articulation impairment due to hearing loss (F80.4),F80.4,F80
5,F80.0,Phonological disorder,excludes2,speech articulation impairment due to intellectual disabilities (F70-F79),F70-F79,F70
5,F80.0,Phonological disorder,excludes2,speech articulation impairment with expressive language developmental disorder (F80.1),F80.1,F80
5,F80.0,Phonological disorder,excludes2,speech articulation impairment with mixed receptive expressive language developmental disorder (F80.2),F80.2,F80
5,F80.1,Expressive language disorder,excludes2,acquired aphasia with epilepsy [Landau-Kleffner] (G40.80-),G40.80-,G40
5,F80.1,Expressive language disorder,excludes2,selective mutism (F94.0),F94.0,F94
5,F80.1,Expressive language disorder,excludes2,intellectual disabilities (F70-F79),F70-F79,F70
5,F80.1,Expressive language disorder,excludes2,pervasive developmental disorders (F84.-),F84.-,F84
5,F80.2,Mixed receptive-expressive language disorder,excludes2,acquired aphasia with epilepsy [Landau-Kleffner] (G40.80-),G40.80-,G40
5,F80.2,Mixed receptive-expressive language disorder,excludes2,pervasive developmental disorders (F84.-),F84.-,F84
5,F80.2,Mixed receptive-expressive language disorder,excludes2,selective mutism (F94.0),F94.0,F94
5,F80.2,Mixed receptive-expressive language disorder,excludes2,intellectual disabilities (F70-F79),F70-F79,F70
5,F81.2,Mathematics disorder,excludes2,arithmetical difficulties associated with a reading disorder (F81.0),F81.0,F81
