chapter,code,codeTitle,noteType,noteText,referencedCodes,referencedCategories
2,C50,Malignant neoplasm of breast,excludes1,"skin of breast (C44.501, C44.511, C44.521, C44.591)",C44.501; C44.511; C44.521; C44.591,C44
2,C51,Malignant neoplasm of vulva,excludes1,carcinoma in situ of vulva (D07.1),D07.1,D07
2,C52,Malignant neoplasm of vagina,excludes1,carcinoma in situ of vagina (D07.2),D07.2,D07
2,C53,Malignant neoplasm of cervix uteri,excludes1,carcinoma in situ of cervix uteri (D06.-),D06.-,D06
2,C58,Malignant neoplasm of placenta,excludes1,chorioadenoma (destruens) (D39.2),D39.2,D39
2,C58,Malignant neoplasm of placenta,excludes1,hydatidiform mole NOS (O01.9),O01.9,O01
2,C58,Malignant neoplasm of placenta,excludes1,invasive hydatidiform mole (D39.2),D39.2,D39
2,C58,Malignant neoplasm of placenta,excludes1,male choriocarcinoma NOS (C62.9-),C62.9-,C62
2,C58,Malignant neoplasm of placenta,excludes1,malignant hydatidiform mole (D39.2),D39.2,D39
2,C61,Malignant neoplasm of prostate,excludes1,malignant neoplasm of seminal vesicle (C63.7),C63.7,C63
2,C64,"Malignant neoplasm of kidney, except renal pelvis",excludes1,malignant carcinoid tumor of the kidney (C7A.093),C7A.093,C7A
2,C64,"Malignant neoplasm of kidney, except renal pelvis",excludes1,malignant neoplasm of renal calyces (C65.-),C65.-,C65
2,C64,"Malignant neoplasm of kidney, except renal pelvis",excludes1,malignant neoplasm of renal pelvis (C65.-),C65.-,C65
2,C66,Malignant neoplasm of ureter,excludes1,malignant neoplasm of ureteric orifice of bladder (C67.6),C67.6,C67
2,C68,Malignant neoplasm of other and unspecified urinary organs,excludes1,malignant neoplasm of female genitourinary tract NOS (C57.9),C57.9,C57
2,C68,Malignant neoplasm of other and unspecified urinary organs,excludes1,malignant neoplasm of male genitourinary tract NOS (C63.9),C63.9,C63
2,C68.0,Malignant neoplasm of urethra,excludes1,malignant neoplasm of urethral orifice of bladder (C67.5),C67.5,C67
2,C69,Malignant neoplasm of eye and adnexa,excludes1,malignant neoplasm of connective tissue of eyelid (C49.0),C49.0,C49
2,C69,Malignant neoplasm of eye and adnexa,excludes1,"malignant neoplasm of eyelid (skin) (C43.1-, C44.1-)",C43.1-; C44.1-,C43; C44
2,C69,Malignant neoplasm of eye and adnexa,excludes1,malignant neoplasm of optic nerve (C72.3-),C72.3-,C72
2,C69.2,Malignant neoplasm of retina,excludes1,dark area on retina (D49.81),D49.81,D49
2,C69.2,Malignant neoplasm of retina,excludes1,neoplasm of unspecified behavior of retina and choroid (D49.81),D49.81,D49
2,C69.2,Malignant neoplasm of retina,excludes1,retinal freckle (D49.81),D49.81,D49
2,C69.6,Malignant neoplasm of orbit,excludes1,malignant neoplasm of orbital bone (C41.0),C41.0,C41
2,C71,Malignant neoplasm of brain,excludes1,malignant neoplasm of cranial nerves (C72.2-C72.5),C72.2-C72.5,C72
2,C71,Malignant neoplasm of brain,excludes1,retrobulbar malignant neoplasm (C69.6-),C69.6-,C69
2,C71.5,Malignant neoplasm of cerebral ventricle,excludes1,malignant neoplasm of fourth cerebral ventricle (C71.7),C71.7,C71
2,C72,"Malignant neoplasm of spinal cord, cranial nerves and other parts of central nervous system",excludes1,malignant neoplasm of meninges (C70.-),C70.-,C70
2,C72,"Malignant neoplasm of spinal cord, cranial nerves and other parts of central nervous system",excludes1,malignant neoplasm of peripheral nerves and autonomic nervous system (C47.-),C47.-,C47
2,C75,Malignant neoplasm of other endocrine glands and related structures,excludes1,malignant carcinoid tumors (C7A.0-),C7A.0-,C7A
2,C75,Malignant neoplasm of other endocrine glands and related structures,excludes1,malignant neoplasm of adrenal gland (C74.-),C74.-,C74
2,C75,Malignant neoplasm of other endocrine glands and related structures,excludes1,malignant neoplasm of endocrine pancreas (C25.4),C25.4,C25
2,C75,Malignant neoplasm of other endocrine glands and related structures,excludes1,malignant neoplasm of islets of Langerhans (C25.4),C25.4,C25
2,C75,Malignant neoplasm of other endocrine glands and related structures,excludes1,malignant neoplasm of ovary (C56.-),C56.-,C56
2,C75,Malignant neoplasm of other endocrine glands and related structures,excludes1,malignant neoplasm of testis (C62.-),C62.-,C62
2,C75,Malignant neoplasm of other endocrine glands and related structures,excludes1,malignant neoplasm of thymus (C37),C37,C37
2,C75,Malignant neoplasm of other endocrine glands and related structures,excludes1,malignant neoplasm of thyroid gland (C73),C73,C73
2,C75,Malignant neoplasm of other endocrine glands and related structures,excludes1,malignant neuroendocrine tumors (C7A.-),C7A.-,C7A
2,C76,Malignant neoplasm of other and ill-defined sites,excludes1,malignant neoplasm of female genitourinary tract NOS (C57.9),C57.9,C57
2,C76,Malignant neoplasm of other and ill-defined sites,excludes1,malignant neoplasm of male genitourinary tract NOS (C63.9),C63.9,C63
2,C76,Malignant neoplasm of other and ill-defined sites,excludes1,"malignant neoplasm of lymphoid, hematopoietic and related tissue (C81-C96)",C81-C96,C81
2,C76,Malignant neoplasm of other and ill-defined sites,excludes1,malignant neoplasm of skin (C44.-),C44.-,C44
2,C76,Malignant neoplasm of other and ill-defined sites,excludes1,malignant neoplasm of unspecified site NOS (C80.1),C80.1,C80
2,C77,Secondary and unspecified malignant neoplasm of lymph nodes,excludes1,"malignant neoplasm of lymph nodes, specified as primary (C81-C86, C88, C96.-)",C81-C86; C88; C96.-,C81; C88; C96
2,C77,Secondary and unspecified malignant neoplasm of lymph nodes,excludes1,mesentery metastasis of carcinoid tumor (C7B.04),C7B.04,C7B
2,C77,Secondary and unspecified malignant neoplasm of lymph nodes,excludes1,secondary carcinoid tumors of distant lymph nodes (C7B.01),C7B.01,C7B
2,C78,Secondary malignant neoplasm of respiratory and digestive organs,excludes1,secondary carcinoid tumors of liver (C7B.02),C7B.02,C7B
2,C78,Secondary malignant neoplasm of respiratory and digestive organs,excludes1,secondary carcinoid tumors of peritoneum (C7B.04),C7B.04,C7B
2,C79,Secondary malignant neoplasm of other and unspecified sites,excludes1,secondary carcinoid tumors (C7B.-),C7B.-,C7B
2,C79,Secondary malignant neoplasm of other and unspecified sites,excludes1,secondary neuroendocrine tumors (C7B.-),C7B.-,C7B
2,C79.2,Secondary malignant neoplasm of skin,excludes1,secondary Merkel cell carcinoma (C7B.1),C7B.1,C7B
2,C79.5,Secondary malignant neoplasm of bone and bone marrow,excludes1,secondary carcinoid tumors of bone (C7B.03),C7B.03,C7B
2,C79.9,Secondary malignant neoplasm of unspecified site,excludes1,carcinomatosis NOS (C80.0),C80.0,C80
2,C79.9,Secondary malignant neoplasm of unspecified site,excludes1,generalized cancer NOS (C80.0),C80.0,C80
2,C79.9,Secondary malignant neoplasm of unspecified site,excludes1,malignant (primary) neoplasm of unspecified site (C80.1),C80.1,C80
2,C80,Malignant neoplasm without specification of site,excludes1,malignant carcinoid tumor of unspecified site (C7A.00),C7A.00,C7A
2,C80,Malignant neoplasm without specification of site,excludes1,malignant neoplasm of specified multiple sites- code to each site,,
2,C80.1,"Malignant (primary) neoplasm, unspecified",excludes1,secondary malignant neoplasm of unspecified site (C79.9),C79.9,C79
2,C81,Hodgkin lymphoma,excludes1,personal history of Hodgkin lymphoma (Z85.71),Z85.71,Z85
2,C81.4,Lymphocyte-rich Hodgkin lymphoma,excludes1,nodular lymphocyte predominant Hodgkin lymphoma (C81.0-),C81.0-,C81
2,C82,Follicular lymphoma,excludes1,mature T/NK-cell lymphomas (C84.-),C84.-,C84
2,C82,Follicular lymphoma,excludes1,personal history of non-Hodgkin lymphoma (Z85.72),Z85.72,Z85
2,C83,Non-follicular lymphoma,excludes1,personal history of non-Hodgkin lymphoma (Z85.72),Z85.72,Z85
2,C83.0,Small cell B-cell lymphoma,excludes1,chronic lymphocytic leukemia (C91.1),C91.1,C91
2,C83.0,Small cell B-cell lymphoma,excludes1,mature T/NK-cell lymphomas (C84.-),C84.-,C84
2,C83.0,Small cell B-cell lymphoma,excludes1,Waldenström macroglobulinemia (C88.00),C88.00,C88
2,C83.3,Diffuse large B-cell lymphoma,excludes1,mediastinal (thymic) large B-cell lymphoma (C85.2-),C85.2-,C85
2,C83.3,Diffuse large B-cell lymphoma,excludes1,mature T/NK-cell lymphomas (C84.-),C84.-,C84
2,C83.390,Primary central nervous system lymphoma,excludes1,"Primary central nervous system lymphoma, Burkitt (C83.79)",C83.79,C83
2,C83.390,Primary central nervous system lymphoma,excludes1,"Primary central nervous system lymphoma, lymphoblastic (C83.59)",C83.59,C83
2,C83.390,Primary central nervous system lymphoma,excludes1,"Primary central nervous system lymphoma, other (C83.89)",C83.89,C83
2,C83.390,Primary central nervous system lymphoma,excludes1,"Primary central nervous system lymphoma, peripheral T-cell (C84.49)",C84.49,C84
2,C83.7,Burkitt lymphoma,excludes1,mature B-cell leukemia Burkitt type (C91.A-),C91.A-,C91
2,C83.8,Other non-follicular lymphoma,excludes1,mediastinal (thymic) large B-cell lymphoma (C85.2-),C85.2-,C85
2,C83.8,Other non-follicular lymphoma,excludes1,T-cell rich B-cell lymphoma (C83.3-),C83.3-,C83
2,C84,Mature T/NK-cell lymphomas,excludes1,personal history of non-Hodgkin lymphoma (Z85.72),Z85.72,Z85
2,C84.0,Mycosis fungoides,excludes1,"peripheral T-cell lymphoma, not elsewhere classified (C84.4-)",C84.4-,C84
2,C84.7,"Anaplastic large cell lymphoma, ALK-negative",excludes1,primary cutaneous CD30-positive T-cell proliferations (C86.6-),C86.6-,C86
2,C84.Z,Other mature T/NK-cell lymphomas,excludes1,angioimmunoblastic T-cell lymphoma (C86.50),C86.50,C86
2,C84.Z,Other mature T/NK-cell lymphomas,excludes1,blastic NK-cell lymphoma (C86.40),C86.40,C86
2,C84.Z,Other mature T/NK-cell lymphomas,excludes1,enteropathy-type T-cell lymphoma (C86.20),C86.20,C86
2,C84.Z,Other mature T/NK-cell lymphomas,excludes1,"extranodal NK-cell lymphoma, nasal type (C86.00)",C86.00,C86
2,C84.Z,Other mature T/NK-cell lymphomas,excludes1,hepatosplenic T-cell lymphoma (C86.10),C86.10,C86
2,C84.Z,Other mature T/NK-cell lymphomas,excludes1,primary cutaneous CD30-positive T-cell proliferations (C86.60),C86.60,C86
2,C84.Z,Other mature T/NK-cell lymphomas,excludes1,subcutaneous panniculitis-like T-cell lymphoma (C86.30),C86.30,C86
2,C84.Z,Other mature T/NK-cell lymphomas,excludes1,T-cell leukemia (C91.1-),C91.1-,C91
2,C84.9,"Mature T/NK-cell lymphomas, unspecified",excludes1,"mature T-cell lymphoma, not elsewhere classified (C84.4-)",C84.4-,C84
2,C85,Other specified and unspecified types of non-Hodgkin lymphoma,excludes1,other specified types of T/NK-cell lymphoma (C86.-),C86.-,C86
2,C85,Other specified and unspecified types of non-Hodgkin lymphoma,excludes1,personal history of non-Hodgkin lymphoma (Z85.72),Z85.72,Z85
2,C86,Other specified types of T/NK-cell lymphoma,excludes1,"anaplastic large cell lymphoma, ALK negative (C84.7-)",C84.7-,C84
2,C86,Other specified types of T/NK-cell lymphoma,excludes1,"anaplastic large cell lymphoma, ALK positive (C84.6-)",C84.6-,C84
2,C86,Other specified types of T/NK-cell lymphoma,excludes1,mature T/NK-cell lymphomas (C84.-),C84.-,C84
2,C86,Other specified types of T/NK-cell lymphoma,excludes1,other specified types of non-Hodgkin lymphoma (C85.8-),C85.8-,C85
2,C88,Malignant immunoproliferative diseases and certain other B-cell lymphomas,excludes1,"B-cell lymphoma, unspecified (C85.1-)",C85.1-,C85
2,C88,Malignant immunoproliferative diseases and certain other B-cell lymphomas,excludes1,"personal history of other malignant neoplasms of lymphoid, hematopoietic and related tissues (Z85.79)",Z85.79,Z85
2,C88.0,Waldenström macroglobulinemia,excludes1,small cell B-cell lymphoma (C83.0),C83.0,C83
2,C88.4,Extranodal marginal zone B-cell lymphoma of mucosa-associated lymphoid tissue [MALT-lymphoma],excludes1,high malignant (diffuse large B-cell) lymphoma (C83.3-),C83.3-,C83
2,C90,Multiple myeloma and malignant plasma cell neoplasms,excludes1,"personal history of other malignant neoplasms of lymphoid, hematopoietic and related tissues (Z85.79)",Z85.79,Z85
2,C90.0,Multiple myeloma,excludes1,solitary myeloma (C90.3-),C90.3-,C90
2,C90.0,Multiple myeloma,excludes1,solitary plasmactyoma (C90.3-),C90.3-,C90
2,C91,Lymphoid leukemia,excludes1,personal history of leukemia (Z85.6),Z85.6,Z85
2,C91.1,Chronic lymphocytic leukemia of B-cell type,excludes1,lymphoplasmacytic lymphoma (C83.0-),C83.0-,C83
2,C91.A,Mature B-cell leukemia Burkitt-type,excludes1,Burkitt lymphoma (C83.7-),C83.7-,C83
2,C92,Myeloid leukemia,excludes1,personal history of leukemia (Z85.6),Z85.6,Z85
2,C92.0,Acute myeloblastic leukemia,excludes1,acute exacerbation of chronic myeloid leukemia (C92.10),C92.10,C92
2,C92.0,Acute myeloblastic leukemia,excludes1,refractory anemia with excess of blasts not in transformation (D46.2-),D46.2-,D46
2,C92.1,"Chronic myeloid leukemia, BCR/ABL-positive",excludes1,atypical chronic myeloid leukemia BCR/ABL-negative (C92.2-),C92.2-,C92
2,C92.1,"Chronic myeloid leukemia, BCR/ABL-positive",excludes1,chronic myelomonocytic leukemia (C93.1-),C93.1-,C93
2,C92.1,"Chronic myeloid leukemia, BCR/ABL-positive",excludes1,chronic myeloproliferative disease (D47.1),D47.1,D47
2,C93,Monocytic leukemia,excludes1,personal history of leukemia (Z85.6),Z85.6,Z85
2,C94,Other leukemias of specified cell type,excludes1,leukemic reticuloendotheliosis (C91.4-),C91.4-,C91
2,C94,Other leukemias of specified cell type,excludes1,myelodysplastic syndromes (D46.-),D46.-,D46
2,C94,Other leukemias of specified cell type,excludes1,personal history of leukemia (Z85.6),Z85.6,Z85
2,C94,Other leukemias of specified cell type,excludes1,plasma cell leukemia (C90.1-),C90.1-,C90
2,C94.4,Acute panmyelosis with myelofibrosis,excludes1,myelofibrosis NOS (D75.81),D75.81,D75
2,C94.4,Acute panmyelosis with myelofibrosis,excludes1,secondary myelofibrosis NOS (D75.81),D75.81,D75
2,C95,Leukemia of unspecified cell type,excludes1,personal history of leukemia (Z85.6),Z85.6,Z85
2,C95.0,Acute leukemia of unspecified cell type,excludes1,acute exacerbation of unspecified chronic leukemia (C95.10),C95.10,C95
2,C96,"Other and unspecified malignant neoplasms of lymphoid, hematopoietic and related tissue",excludes1,"personal history of other malignant neoplasms of lymphoid, hematopoietic and related tissues (Z85.79)",Z85.79,Z85
2,C96.0,Multifocal and multisystemic (disseminated) Langerhans-cell histiocytosis,excludes1,adult pulmonary Langerhans cell histiocytosis (J84.82),J84.82,J84
2,C96.0,Multifocal and multisystemic (disseminated) Langerhans-cell histiocytosis,excludes1,multifocal and unisystemic Langerhans-cell histiocytosis (C96.5),C96.5,C96
2,C96.0,Multifocal and multisystemic (disseminated) Langerhans-cell histiocytosis,excludes1,unifocal Langerhans-cell histiocytosis (C96.6),C96.6,C96
2,C96.2,Malignant mast cell neoplasm,excludes1,indolent mastocytosis (D47.02),D47.02,D47
2,C96.2,Malignant mast cell neoplasm,excludes1,mast cell leukemia (C94.30),C94.30,C94
2,C96.2,Malignant mast cell neoplasm,excludes1,mastocytosis (congenital) (cutaneous) (Q82.2),Q82.2,Q82
2,C96.5,Multifocal and unisystemic Langerhans-cell histiocytosis,excludes1,multifocal and multisystemic (disseminated) Langerhans-cell histiocytosis (C96.0),C96.0,C96
2,C96.5,Multifocal and unisystemic Langerhans-cell histiocytosis,excludes1,unifocal Langerhans-cell histiocytosis (C96.6),C96.6,C96
2,C96.6,Unifocal Langerhans-cell histiocytosis,excludes1,multifocal and multisysemic (disseminated) Langerhans-cell histiocytosis (C96.0),C96.0,C96
2,C96.6,Unifocal Langerhans-cell histiocytosis,excludes1,multifocal and unisystemic Langerhans-cell histiocytosis (C96.5),C96.5,C96
2,D00,"Carcinoma in situ of oral cavity, esophagus and stomach",excludes1,melanoma in situ (D03.-),D03.-,D03
2,D00.0,"Carcinoma in situ of lip, oral cavity and pharynx",excludes1,"carcinoma in situ of aryepiglottic fold or interarytenoid fold, laryngeal aspect (D02.0)",D02.0,D02
2,D00.0,"Carcinoma in situ of lip, oral cavity and pharynx",excludes1,carcinoma in situ of epiglottis NOS (D02.0),D02.0,D02
2,D00.0,"Carcinoma in situ of lip, oral cavity and pharynx",excludes1,carcinoma in situ of epiglottis suprahyoid portion (D02.0),D02.0,D02
2,D00.0,"Carcinoma in situ of lip, oral cavity and pharynx",excludes1,"carcinoma in situ of skin of lip (D03.0, D04.0)",D03.0; D04.0,D03; D04
2,D01,Carcinoma in situ of other and unspecified digestive organs,excludes1,melanoma in situ (D03.-),D03.-,D03
2,D01.0,Carcinoma in situ of colon,excludes1,carcinoma in situ of rectosigmoid junction (D01.1),D01.1,D01
2,D01.3,Carcinoma in situ of anus and anal canal,excludes1,anal intraepithelial neoplasia I and II [AIN I and AIN II] (K62.82),K62.82,K62
2,D01.3,Carcinoma in situ of anus and anal canal,excludes1,carcinoma in situ of anal margin (D04.5),D04.5,D04
2,D01.3,Carcinoma in situ of anus and anal canal,excludes1,carcinoma in situ of anal skin (D04.5),D04.5,D04
2,D01.3,Carcinoma in situ of anus and anal canal,excludes1,carcinoma in situ of perianal skin (D04.5),D04.5,D04
2,D01.4,Carcinoma in situ of other and unspecified parts of intestine,excludes1,carcinoma in situ of ampulla of Vater (D01.5),D01.5,D01
2,D02,Carcinoma in situ of middle ear and respiratory system,excludes1,melanoma in situ (D03.-),D03.-,D03
2,D02.0,Carcinoma in situ of larynx,excludes1,carcinoma in situ of aryepiglottic fold or interarytenoid fold NOS (D00.08),D00.08,D00
2,D02.0,Carcinoma in situ of larynx,excludes1,carcinoma in situ of hypopharyngeal aspect (D00.08),D00.08,D00
2,D02.0,Carcinoma in situ of larynx,excludes1,carcinoma in situ of marginal zone (D00.08),D00.08,D00
2,D02.3,Carcinoma in situ of other parts of respiratory system,excludes1,carcinoma in situ of ear (external) (skin) (D04.2-),D04.2-,D04
